0,6.12209153175354,6.19654107093811 
1,6.512909412384033,5.801331520080566 
2,6.487093925476074,7.233071327209473 
3,6.367050409317017,6.300873756408691 
4,6.3111326694488525,6.3896472454071045 
5,6.36151123046875,6.4040846824646 
6,5.828422546386719,6.391523361206055 
7,7.316741466522217,6.229255676269531 
8,5.97005295753479,6.593693256378174 
9,5.863460063934326,6.034571647644043 
10,5.839582920074463,5.834834814071655 
11,6.0875937938690186,5.824071645736694 
12,5.847940444946289,6.002888202667236 
13,6.152613878250122,6.019184350967407 
14,6.358632802963257,6.256717681884766 
15,6.092380046844482,6.396947383880615 
16,6.296645879745483,5.819725751876831 
17,6.026159286499023,5.835315704345703 
18,5.957973003387451,6.170093536376953 
19,5.954108715057373,5.8291566371917725 
20,6.05781626701355,5.98505425453186 
21,5.854861497879028,5.7800493240356445 
22,5.838796138763428,5.884709119796753 
23,5.9095423221588135,6.02653694152832 
24,6.29895544052124,6.116940259933472 
25,6.07924222946167,6.231332302093506 
26,6.081932306289673,6.114028215408325 
27,5.887758016586304,5.951697111129761 
28,6.126338005065918,5.998439073562622 
29,6.097737073898315,6.122372388839722 
